word,V.Mean.Sum,LR_switch,finger_switch,rha,word_length,letter_freq,hand_c,finger_c,rha_c
dew,4.79,0,1,-3,3,6.438333333,-3.056199305,-4.521364426,-1.916642526
ear,5.86,0,2,-3,3,8.952,-3.056199305,-3.521364426,-1.916642526
eat,7.1,0,2,-3,3,9.975,-3.056199305,-3.521364426,-1.916642526
egg,5.95,0,1,-3,3,5.577333333,-3.056199305,-4.521364426,-1.916642526
era,5.29,0,2,-3,3,8.952,-3.056199305,-3.521364426,-1.916642526
err,3.58,0,1,-3,3,8.225333333,-3.056199305,-4.521364426,-1.916642526
fad,4.55,0,2,-3,3,4.882666667,-3.056199305,-3.521364426,-1.916642526
fag,2.05,0,2,-3,3,4.136666667,-3.056199305,-3.521364426,-1.916642526
fat,2.74,0,2,-3,3,6.483666667,-3.056199305,-3.521364426,-1.916642526
fax,5.24,0,2,-3,3,3.515,-3.056199305,-3.521364426,-1.916642526
fee,2.86,0,1,-3,3,9.210666667,-3.056199305,-4.521364426,-1.916642526
gab,5.2,0,2,-3,3,3.891333333,-3.056199305,-3.521364426,-1.916642526
gad,5.15,0,2,-3,3,4.811666667,-3.056199305,-3.521364426,-1.916642526
gag,4.43,0,2,-3,3,4.065666667,-3.056199305,-3.521364426,-1.916642526
gas,4.06,0,2,-3,3,5.503,-3.056199305,-3.521364426,-1.916642526
get,6.09,0,2,-3,3,7.924333333,-3.056199305,-3.521364426,-1.916642526
rag,4.21,0,2,-3,3,5.389666667,-3.056199305,-3.521364426,-1.916642526
rat,3.21,0,2,-3,3,7.736666667,-3.056199305,-3.521364426,-1.916642526
raw,4.37,0,2,-3,3,5.504666667,-3.056199305,-3.521364426,-1.916642526
red,5.67,0,1,-3,3,7.647333333,-3.056199305,-4.521364426,-1.916642526
ref,5.35,0,2,-3,3,6.972333333,-3.056199305,-3.521364426,-1.916642526
rev,5.36,0,2,-3,3,6.555666667,-3.056199305,-3.521364426,-1.916642526
sac,4.35,0,2,-3,3,5.758666667,-3.056199305,-3.521364426,-1.916642526
sad,2.1,0,2,-3,3,6.249,-3.056199305,-3.521364426,-1.916642526
sag,3.58,0,2,-3,3,5.503,-3.056199305,-3.521364426,-1.916642526
saw,4.16,0,2,-3,3,5.618,-3.056199305,-3.521364426,-1.916642526
sax,6.16,0,2,-3,3,4.881333333,-3.056199305,-3.521364426,-1.916642526
sea,6.56,0,2,-3,3,9.065333333,-3.056199305,-3.521364426,-1.916642526
sec,4.74,0,1,-3,3,7.270333333,-3.056199305,-4.521364426,-1.916642526
see,6.27,0,1,-3,3,10.577,-3.056199305,-4.521364426,-1.916642526
set,5.23,0,2,-3,3,9.361666667,-3.056199305,-3.521364426,-1.916642526
sew,5.67,0,2,-3,3,7.129666667,-3.056199305,-3.521364426,-1.916642526
sex,6.73,0,2,-3,3,6.393,-3.056199305,-3.521364426,-1.916642526
STD,1.95,0,2,-3,3,6.545333333,-3.056199305,-3.521364426,-1.916642526
tab,5.09,0,2,-3,3,6.238333333,-3.056199305,-3.521364426,-1.916642526
tad,5.45,0,2,-3,3,7.158666667,-3.056199305,-3.521364426,-1.916642526
tag,4.79,0,2,-3,3,6.412666667,-3.056199305,-3.521364426,-1.916642526
tar,3.9,0,2,-3,3,7.736666667,-3.056199305,-3.521364426,-1.916642526
tax,3,0,2,-3,3,5.791,-3.056199305,-3.521364426,-1.916642526
tea,6.56,0,2,-3,3,9.975,-3.056199305,-3.521364426,-1.916642526
tee,5.4,0,1,-3,3,11.48666667,-3.056199305,-4.521364426,-1.916642526
vat,4.61,0,2,-3,3,6.067,-3.056199305,-3.521364426,-1.916642526
vet,4.95,0,2,-3,3,7.578666667,-3.056199305,-3.521364426,-1.916642526
wad,4.16,0,2,-3,3,4.926666667,-3.056199305,-3.521364426,-1.916642526
wag,5.84,0,2,-3,3,4.180666667,-3.056199305,-3.521364426,-1.916642526
war,2.23,0,2,-3,3,5.504666667,-3.056199305,-3.521364426,-1.916642526
wax,4.68,0,2,-3,3,3.559,-3.056199305,-3.521364426,-1.916642526
web,5.68,0,2,-3,3,5.518,-3.056199305,-3.521364426,-1.916642526
wed,6.79,0,1,-3,3,6.438333333,-3.056199305,-4.521364426,-1.916642526
wee,5.95,0,1,-3,3,9.254666667,-3.056199305,-4.521364426,-1.916642526
wet,5.64,0,2,-3,3,8.039333333,-3.056199305,-3.521364426,-1.916642526
hip,5.86,0,2,3,3,4.996333333,-3.056199305,-3.521364426,4.083357474
hop,5.89,0,2,3,3,5.176666667,-3.056199305,-3.521364426,4.083357474
ink,5.65,0,2,3,3,4.829,-3.056199305,-3.521364426,4.083357474
inn,5.71,0,1,3,3,6.821333333,-3.056199305,-4.521364426,4.083357474
ion,5.1,0,2,3,3,7.074,-3.056199305,-3.521364426,4.083357474
joy,8.21,0,2,3,3,3.211333333,-3.056199305,-3.521364426,4.083357474
kin,5.85,0,1,3,3,4.829,-3.056199305,-4.521364426,4.083357474
lip,6.38,0,2,3,3,4.306666667,-3.056199305,-3.521364426,4.083357474
lop,4.8,0,1,3,3,4.487,-3.056199305,-4.521364426,4.083357474
mil,4.85,0,2,3,3,4.465666667,-3.056199305,-3.521364426,4.083357474
mom,7.64,0,2,3,3,4.106333333,-3.056199305,-3.521364426,4.083357474
moo,5.48,0,1,3,3,5.806666667,-3.056199305,-4.521364426,4.083357474
mop,4.53,0,2,3,3,3.947333333,-3.056199305,-3.521364426,4.083357474
mum,5.43,0,0,3,3,2.523333333,-3.056199305,-5.521364426,4.083357474
nip,5.25,0,2,3,3,5.214666667,-3.056199305,-3.521364426,4.083357474
nun,5.79,0,0,3,3,5.418666667,-3.056199305,-5.521364426,4.083357474
oil,3.91,0,2,3,3,6.166,-3.056199305,-3.521364426,4.083357474
phi,4.33,0,2,3,3,4.996333333,-3.056199305,-3.521364426,4.083357474
pin,5.29,0,2,3,3,5.214666667,-3.056199305,-3.521364426,4.083357474
pop,6.05,0,2,3,3,3.788333333,-3.056199305,-3.521364426,4.083357474
pun,5.45,0,1,3,3,3.812,-3.056199305,-4.521364426,4.083357474
pup,7.53,0,2,3,3,2.205333333,-3.056199305,-3.521364426,4.083357474
anal,4,3,3,0,4,6.777,-0.056199305,-2.521364426,1.083357474
anti,4.47,3,3,0,4,7.7345,-0.056199305,-2.521364426,1.083357474
auto,5,3,3,0,4,6.872,-0.056199305,-2.521364426,1.083357474
bleu,4.84,3,3,0,4,5.24425,-0.056199305,-2.521364426,1.083357474
body,5.95,3,3,0,4,3.8065,-0.056199305,-2.521364426,1.083357474
born,7.33,3,3,0,4,5.43375,-0.056199305,-2.521364426,1.083357474
bowl,5.67,3,3,0,4,3.846,-0.056199305,-2.521364426,1.083357474
bozo,4.35,3,3,0,4,4.145,-0.056199305,-2.521364426,1.083357474
buck,6.5,3,3,0,4,1.951,-0.056199305,-2.521364426,1.083357474
burn,3.73,3,3,0,4,4.2465,-0.056199305,-2.521364426,1.083357474
burp,5.38,3,3,0,4,3.0415,-0.056199305,-2.521364426,1.083357474
bury,1.95,3,3,0,4,3.05275,-0.056199305,-2.521364426,1.083357474
bush,4.75,3,3,0,4,4.16775,-0.056199305,-2.521364426,1.083357474
busy,5.41,3,3,0,4,3.13775,-0.056199305,-2.521364426,1.083357474
chap,5.1,3,3,0,4,4.743,-0.056199305,-2.521364426,1.083357474
city,6.12,3,3,0,4,5.1945,-0.056199305,-2.521364426,1.083357474
clam,4.7,3,3,0,4,4.345,-0.056199305,-2.521364426,1.083357474
clan,5.2,3,3,0,4,5.43075,-0.056199305,-2.521364426,1.083357474
clap,6.05,3,3,0,4,4.22575,-0.056199305,-2.521364426,1.083357474
clay,5.45,3,3,0,4,4.237,-0.056199305,-2.521364426,1.083357474
coal,4.56,3,3,0,4,5.62025,-0.056199305,-2.521364426,1.083357474
cock,5.05,3,3,0,4,3.46075,-0.056199305,-2.521364426,1.083357474
cork,4.93,3,3,0,4,4.262,-0.056199305,-2.521364426,1.083357474
corn,5.95,3,3,0,4,5.75625,-0.056199305,-2.521364426,1.083357474
cozy,7.28,3,3,0,4,3.08425,-0.056199305,-2.521364426,1.083357474
curl,5.72,3,3,0,4,3.888,-0.056199305,-2.521364426,1.083357474
dial,4.63,3,3,0,4,5.85275,-0.056199305,-2.521364426,1.083357474
dick,3.06,3,3,0,4,3.69325,-0.056199305,-2.521364426,1.083357474
dish,5.7,3,3,0,4,5.91,-0.056199305,-2.521364426,1.083357474
disk,5.24,3,3,0,4,4.5795,-0.056199305,-2.521364426,1.083357474
dock,5.05,3,3,0,4,3.8285,-0.056199305,-2.521364426,1.083357474
dodo,3.91,3,3,0,4,5.88,-0.056199305,-2.521364426,1.083357474
dork,4.35,3,3,0,4,4.62975,-0.056199305,-2.521364426,1.083357474
dorm,5.16,3,3,0,4,5.03825,-0.056199305,-2.521364426,1.083357474
dual,5.14,3,3,0,4,4.80075,-0.056199305,-2.521364426,1.083357474
duck,6.11,3,3,0,4,2.64125,-0.056199305,-2.521364426,1.083357474
duel,5.05,3,3,0,4,5.9345,-0.056199305,-2.521364426,1.083357474
dusk,5.63,3,3,0,4,3.5275,-0.056199305,-2.521364426,1.083357474
duty,5.33,3,3,0,4,4.51025,-0.056199305,-2.521364426,1.083357474
envy,3.05,3,3,0,4,5.60075,-0.056199305,-2.521364426,1.083357474
euro,5.35,3,3,0,4,7.2385,-0.056199305,-2.521364426,1.083357474
firm,5.36,3,3,0,4,4.39675,-0.056199305,-2.521364426,1.083357474
fish,6.42,3,3,0,4,5.40375,-0.056199305,-2.521364426,1.083357474
flak,4.55,3,3,0,4,3.798,-0.056199305,-2.521364426,1.083357474
flan,5.86,3,3,0,4,5.29225,-0.056199305,-2.521364426,1.083357474
flap,5.74,3,3,0,4,4.08725,-0.056199305,-2.521364426,1.083357474
foam,5.25,3,3,0,4,5.077,-0.056199305,-2.521364426,1.083357474
fork,5.47,3,3,0,4,4.1235,-0.056199305,-2.521364426,1.083357474
form,5.64,3,3,0,4,4.532,-0.056199305,-2.521364426,1.083357474
fowl,4.57,3,3,0,4,4.03,-0.056199305,-2.521364426,1.083357474
foxy,6,3,3,0,4,2.96475,-0.056199305,-2.521364426,1.083357474
fuck,5.23,3,3,0,4,2.135,-0.056199305,-2.521364426,1.083357474
fuel,4.1,3,3,0,4,5.42825,-0.056199305,-2.521364426,1.083357474
fury,2.73,3,3,0,4,3.23675,-0.056199305,-2.521364426,1.083357474
girl,7.15,3,3,0,4,4.74825,-0.056199305,-2.521364426,1.083357474
goal,6.79,3,3,0,4,5.4285,-0.056199305,-2.521364426,1.083357474
gory,2.57,3,3,0,4,4.37075,-0.056199305,-2.521364426,1.083357474
gown,6,3,3,0,4,4.65775,-0.056199305,-2.521364426,1.083357474
guru,5.76,3,3,0,4,3.3795,-0.056199305,-2.521364426,1.083357474
gush,5.32,3,3,0,4,4.2985,-0.056199305,-2.521364426,1.083357474
rich,6.83,3,3,0,4,5.45725,-0.056199305,-2.521364426,1.083357474
risk,5.17,3,3,0,4,5.013,-0.056199305,-2.521364426,1.083357474
roam,4.89,3,3,0,4,6.01675,-0.056199305,-2.521364426,1.083357474
rock,5.72,3,3,0,4,4.262,-0.056199305,-2.521364426,1.083357474
ruby,6.79,3,3,0,4,3.05275,-0.056199305,-2.521364426,1.083357474
rush,4.05,3,3,0,4,5.2915,-0.056199305,-2.521364426,1.083357474
sham,3.45,3,3,0,4,5.7485,-0.056199305,-2.521364426,1.083357474
sick,2.29,3,3,0,4,4.21175,-0.056199305,-2.521364426,1.083357474
sigh,4.29,3,3,0,4,5.3505,-0.056199305,-2.521364426,1.083357474
sign,5.27,3,3,0,4,5.51425,-0.056199305,-2.521364426,1.083357474
slam,4.79,3,3,0,4,5.23125,-0.056199305,-2.521364426,1.083357474
slap,2.95,3,3,0,4,5.112,-0.056199305,-2.521364426,1.083357474
slay,2.63,3,3,0,4,5.12325,-0.056199305,-2.521364426,1.083357474
snap,4.42,3,3,0,4,5.793,-0.056199305,-2.521364426,1.083357474
soak,6.05,3,3,0,4,5.69325,-0.056199305,-2.521364426,1.083357474
soap,7.1,3,3,0,4,5.9825,-0.056199305,-2.521364426,1.083357474
sock,4.43,3,3,0,4,4.347,-0.056199305,-2.521364426,1.083357474
spam,3.1,3,3,0,4,4.70725,-0.056199305,-2.521364426,1.083357474
span,5.74,3,3,0,4,5.793,-0.056199305,-2.521364426,1.083357474
suck,3.71,3,3,0,4,3.15975,-0.056199305,-2.521364426,1.083357474
tick,3.05,3,3,0,4,4.894,-0.056199305,-2.521364426,1.083357474
tidy,6.24,3,3,0,4,5.56225,-0.056199305,-2.521364426,1.083357474
tofu,4.29,3,3,0,4,5.38725,-0.056199305,-2.521364426,1.083357474
town,5.59,3,3,0,4,6.418,-0.056199305,-2.521364426,1.083357474
tuck,4.89,3,3,0,4,3.842,-0.056199305,-2.521364426,1.083357474
turn,5.45,3,3,0,4,6.1375,-0.056199305,-2.521364426,1.083357474
tutu,6.19,3,3,0,4,5.907,-0.056199305,-2.521364426,1.083357474
vial,4.62,3,3,0,4,5.034,-0.056199305,-2.521364426,1.083357474
wish,7.14,3,3,0,4,5.43675,-0.056199305,-2.521364426,1.083357474
wisp,5.13,3,3,0,4,4.3955,-0.056199305,-2.521364426,1.083357474
work,5.05,3,3,0,4,4.1565,-0.056199305,-2.521364426,1.083357474
worm,4.86,3,3,0,4,4.565,-0.056199305,-2.521364426,1.083357474
hair,6.18,3,3,0,4,6.8035,-0.056199305,-2.521364426,1.083357474
halt,4.42,3,3,0,4,6.8355,-0.056199305,-2.521364426,1.083357474
hand,5.9,3,3,0,4,6.31575,-0.056199305,-2.521364426,1.083357474
hang,3.1,3,3,0,4,5.75625,-0.056199305,-2.521364426,1.083357474
heir,6.29,3,3,0,4,7.93725,-0.056199305,-2.521364426,1.083357474
idle,4.29,3,3,0,4,6.9865,-0.056199305,-2.521364426,1.083357474
iris,6.85,3,3,0,4,6.5615,-0.056199305,-2.521364426,1.083357474
isle,6.05,3,3,0,4,7.505,-0.056199305,-2.521364426,1.083357474
kale,5.79,3,3,0,4,6.4165,-0.056199305,-2.521364426,1.083357474
lair,5,3,3,0,4,6.28625,-0.056199305,-2.521364426,1.083357474
lake,7.13,3,3,0,4,6.4165,-0.056199305,-2.521364426,1.083357474
lamb,6.3,3,3,0,4,4.0225,-0.056199305,-2.521364426,1.083357474
lame,3.2,3,3,0,4,6.825,-0.056199305,-2.521364426,1.083357474
land,6.61,3,3,0,4,5.7985,-0.056199305,-2.521364426,1.083357474
lane,5.29,3,3,0,4,7.91075,-0.056199305,-2.521364426,1.083357474
lend,4.95,3,3,0,4,6.93225,-0.056199305,-2.521364426,1.083357474
lens,5.42,3,3,0,4,7.45075,-0.056199305,-2.521364426,1.083357474
maid,5.38,3,3,0,4,5.448,-0.056199305,-2.521364426,1.083357474
make,6.09,3,3,0,4,6.01175,-0.056199305,-2.521364426,1.083357474
male,6.91,3,3,0,4,6.825,-0.056199305,-2.521364426,1.083357474
malt,6.14,3,3,0,4,5.9135,-0.056199305,-2.521364426,1.083357474
mama,7.64,3,3,0,4,5.2865,-0.056199305,-2.521364426,1.083357474
mane,5.32,3,3,0,4,7.506,-0.056199305,-2.521364426,1.083357474
melt,5.95,3,3,0,4,7.04725,-0.056199305,-2.521364426,1.083357474
mend,6.53,3,3,0,4,6.5275,-0.056199305,-2.521364426,1.083357474
meow,6.14,3,3,0,4,6.24375,-0.056199305,-2.521364426,1.083357474
name,5.62,3,3,0,4,7.506,-0.056199305,-2.521364426,1.083357474
nana,5.79,3,3,0,4,7.458,-0.056199305,-2.521364426,1.083357474
odor,3,3,3,0,4,6.3135,-0.056199305,-2.521364426,1.083357474
pair,5.95,3,3,0,4,5.76225,-0.056199305,-2.521364426,1.083357474
pale,4.11,3,3,0,4,6.70575,-0.056199305,-2.521364426,1.083357474
pane,4.95,3,3,0,4,7.38675,-0.056199305,-2.521364426,1.083357474
pang,4.94,3,3,0,4,4.715,-0.056199305,-2.521364426,1.083357474
pant,5.33,3,3,0,4,6.47525,-0.056199305,-2.521364426,1.083357474
papa,7,3,3,0,4,5.048,-0.056199305,-2.521364426,1.083357474
prig,3.86,3,3,0,4,4.22425,-0.056199305,-2.521364426,1.083357474
prod,4.65,3,3,0,4,4.919,-0.056199305,-2.521364426,1.083357474
achy,3.15,1,2,0,4,4.75425,-2.056199305,-3.521364426,1.083357474
army,4.65,1,2,0,4,4.6335,-2.056199305,-3.521364426,1.083357474
atom,5.74,1,3,0,4,6.784,-2.056199305,-2.521364426,1.083357474
bail,3.79,1,3,0,4,5.1625,-2.056199305,-2.521364426,1.083357474
ball,6.14,1,2,0,4,4.42725,-2.056199305,-3.521364426,1.083357474
balm,6.24,1,3,0,4,4.0225,-2.056199305,-2.521364426,1.083357474
bank,6,1,3,0,4,4.295,-2.056199305,-2.521364426,1.083357474
bell,5.67,1,2,0,4,5.561,-2.056199305,-3.521364426,1.083357474
brim,5.21,1,2,0,4,4.21275,-2.056199305,-3.521364426,1.083357474
call,6.18,1,2,0,4,4.74975,-2.056199305,-3.521364426,1.083357474
calm,6.89,1,3,0,4,4.345,-2.056199305,-2.521364426,1.083357474
camp,7,1,3,0,4,3.821,-2.056199305,-2.521364426,1.083357474
cell,4.09,1,1,0,4,5.8835,-2.056199305,-4.521364426,1.083357474
crop,5.88,1,3,0,4,4.55125,-2.056199305,-2.521364426,1.083357474
damn,4.32,1,2,0,4,5.39375,-2.056199305,-3.521364426,1.083357474
damp,4.05,1,3,0,4,4.18875,-2.056199305,-2.521364426,1.083357474
dank,3.95,1,3,0,4,4.98525,-2.056199305,-2.521364426,1.083357474
deli,5.42,1,2,0,4,6.9865,-2.056199305,-3.521364426,1.083357474
demo,5.65,1,2,0,4,6.717,-2.056199305,-3.521364426,1.083357474
deny,3.81,1,1,0,4,6.4195,-2.056199305,-4.521364426,1.083357474
drip,5.52,1,3,0,4,4.78375,-2.056199305,-2.521364426,1.083357474
drop,4.23,1,3,0,4,4.919,-2.056199305,-2.521364426,1.083357474
drum,6.05,1,2,0,4,3.851,-2.056199305,-3.521364426,1.083357474
echo,5.2,1,2,0,4,7.27125,-2.056199305,-3.521364426,1.083357474
evil,2.34,1,3,0,4,6.16775,-2.056199305,-2.521364426,1.083357474
expo,6.26,1,3,0,4,5.572,-2.056199305,-2.521364426,1.083357474
fail,2.33,1,3,0,4,5.3465,-2.056199305,-2.521364426,1.083357474
fall,3.89,1,2,0,4,4.61125,-2.056199305,-3.521364426,1.083357474
faun,5.1,1,2,0,4,4.9755,-2.056199305,-3.521364426,1.083357474
gain,5.9,1,3,0,4,5.97425,-2.056199305,-2.521364426,1.083357474
gall,4.3,1,2,0,4,4.558,-2.056199305,-3.521364426,1.083357474
grim,2.41,1,2,0,4,4.3435,-2.056199305,-3.521364426,1.083357474
grin,7.66,1,2,0,4,5.42925,-2.056199305,-3.521364426,1.083357474
grip,5.14,1,2,0,4,4.22425,-2.056199305,-3.521364426,1.083357474
rail,5.1,1,3,0,4,6.28625,-2.056199305,-2.521364426,1.083357474
rain,6.58,1,3,0,4,6.96725,-2.056199305,-2.521364426,1.083357474
ramp,4.95,1,3,0,4,4.62225,-2.056199305,-2.521364426,1.083357474
rank,5.26,1,3,0,4,5.41875,-2.056199305,-2.521364426,1.083357474
rein,4.79,1,3,0,4,8.101,-2.056199305,-2.521364426,1.083357474
rely,5.76,1,3,0,4,6.172,-2.056199305,-2.521364426,1.083357474
sail,6.84,1,3,0,4,6.37125,-2.056199305,-2.521364426,1.083357474
scum,2.12,1,2,0,4,3.56825,-2.056199305,-3.521364426,1.083357474
sell,5.33,1,2,0,4,6.76975,-2.056199305,-3.521364426,1.083357474
semi,5.57,1,3,0,4,7.10025,-2.056199305,-2.521364426,1.083357474
stop,4.73,1,3,0,4,6.20475,-2.056199305,-2.521364426,1.083357474
stun,4.55,1,2,0,4,6.2225,-2.056199305,-3.521364426,1.083357474
swim,6.71,1,2,0,4,4.51475,-2.056199305,-3.521364426,1.083357474
tail,5.3,1,3,0,4,7.0535,-2.056199305,-2.521364426,1.083357474
talk,6.64,1,3,0,4,5.505,-2.056199305,-2.521364426,1.083357474
tall,6.71,1,2,0,4,6.31825,-2.056199305,-3.521364426,1.083357474
tank,4.71,1,3,0,4,6.186,-2.056199305,-2.521364426,1.083357474
tell,5.27,1,2,0,4,7.452,-2.056199305,-3.521364426,1.083357474
temp,4.63,1,3,0,4,6.52325,-2.056199305,-2.521364426,1.083357474
trim,4.64,1,2,0,4,6.10375,-2.056199305,-3.521364426,1.083357474
trio,5.68,1,2,0,4,7.379,-2.056199305,-3.521364426,1.083357474
trip,7,1,2,0,4,5.9845,-2.056199305,-3.521364426,1.083357474
twin,5.81,1,3,0,4,6.28275,-2.056199305,-2.521364426,1.083357474
vamp,5,1,3,0,4,3.37,-2.056199305,-2.521364426,1.083357474
veil,5.42,1,3,0,4,6.16775,-2.056199305,-2.521364426,1.083357474
vein,5.11,1,3,0,4,6.84875,-2.056199305,-2.521364426,1.083357474
wail,3.52,1,3,0,4,5.3795,-2.056199305,-2.521364426,1.083357474
walk,6.77,1,3,0,4,3.831,-2.056199305,-2.521364426,1.083357474
wall,5.06,1,2,0,4,4.64425,-2.056199305,-3.521364426,1.083357474
anus,2.9,2,2,0,4,6.00025,-1.056199305,-3.521364426,1.083357474
aunt,6.56,2,2,0,4,6.6825,-1.056199305,-3.521364426,1.083357474
bike,6.1,2,2,0,4,5.483,-1.056199305,-3.521364426,1.083357474
bile,2.61,2,3,0,4,6.29625,-1.056199305,-2.521364426,1.083357474
bind,4.82,2,3,0,4,4.865,-1.056199305,-2.521364426,1.083357474
blob,3.9,2,2,0,4,3.629,-1.056199305,-3.521364426,1.083357474
blog,5.14,2,2,0,4,3.75975,-1.056199305,-3.521364426,1.083357474
blot,4.37,2,2,0,4,5.52,-1.056199305,-3.521364426,1.083357474
blow,6.1,2,2,0,4,3.846,-1.056199305,-3.521364426,1.083357474
blue,6.53,2,3,0,4,5.24425,-1.056199305,-2.521364426,1.083357474
blur,4.45,2,3,0,4,3.5655,-1.056199305,-2.521364426,1.083357474
bold,6.68,2,2,0,4,4.31925,-1.056199305,-3.521364426,1.083357474
bolt,3.9,2,2,0,4,5.52,-1.056199305,-3.521364426,1.083357474
bomb,2.47,2,3,0,4,3.22425,-1.056199305,-2.521364426,1.083357474
bone,5.24,2,3,0,4,7.1125,-1.056199305,-2.521364426,1.083357474
bong,4.26,2,3,0,4,4.44075,-1.056199305,-2.521364426,1.083357474
boob,5.29,2,2,0,4,4.4995,-1.056199305,-3.521364426,1.083357474
boot,5.3,2,2,0,4,6.3905,-1.056199305,-3.521364426,1.083357474
bout,3.9,2,3,0,4,5.20325,-1.056199305,-2.521364426,1.083357474
bulb,5.86,2,3,0,4,2.44175,-1.056199305,-2.521364426,1.083357474
chic,6.47,2,3,0,4,4.656,-1.056199305,-2.521364426,1.083357474
chow,6.16,2,3,0,4,4.68575,-1.056199305,-2.521364426,1.083357474
chug,5.2,2,2,0,4,3.41225,-1.056199305,-3.521364426,1.083357474
clod,3.58,2,2,0,4,4.64175,-1.056199305,-3.521364426,1.083357474
clog,2.95,2,2,0,4,4.08225,-1.056199305,-3.521364426,1.083357474
clot,2.95,2,2,0,4,5.8425,-1.056199305,-3.521364426,1.083357474
club,6.5,2,3,0,4,2.76425,-1.056199305,-2.521364426,1.083357474
clue,5.38,2,3,0,4,5.56675,-1.056199305,-2.521364426,1.083357474
coke,6.55,2,3,0,4,5.94075,-1.056199305,-2.521364426,1.083357474
Coke,6.62,2,3,0,4,5.94075,-1.056199305,-2.521364426,1.083357474
cola,5.67,2,2,0,4,5.62025,-1.056199305,-3.521364426,1.083357474
cold,4.32,2,2,0,4,4.64175,-1.056199305,-3.521364426,1.083357474
coma,1.89,2,3,0,4,5.2155,-1.056199305,-2.521364426,1.083357474
comb,5.65,2,3,0,4,3.54675,-1.056199305,-2.521364426,1.083357474
come,5.64,2,3,0,4,6.34925,-1.056199305,-2.521364426,1.083357474
cone,6.1,2,3,0,4,7.435,-1.056199305,-2.521364426,1.083357474
cope,5.1,2,3,0,4,6.23,-1.056199305,-2.521364426,1.083357474
cult,2.77,2,3,0,4,4.65525,-1.056199305,-2.521364426,1.083357474
cunt,3.7,2,2,0,4,5.33625,-1.056199305,-3.521364426,1.083357474
dike,4.22,2,2,0,4,6.17325,-1.056199305,-3.521364426,1.083357474
dime,5.58,2,3,0,4,6.58175,-1.056199305,-2.521364426,1.083357474
dine,6.6,2,3,0,4,7.6675,-1.056199305,-2.521364426,1.083357474
dole,4.95,2,2,0,4,7.12175,-1.056199305,-3.521364426,1.083357474
dome,5.95,2,3,0,4,6.717,-1.056199305,-2.521364426,1.083357474
door,5.43,2,2,0,4,6.3135,-1.056199305,-3.521364426,1.083357474
dope,4.14,2,3,0,4,6.59775,-1.056199305,-2.521364426,1.083357474
duke,4.8,2,3,0,4,5.12125,-1.056199305,-2.521364426,1.083357474
dumb,2.44,2,2,0,4,2.72725,-1.056199305,-3.521364426,1.083357474
dune,5.35,2,2,0,4,6.6155,-1.056199305,-3.521364426,1.083357474
dung,3.86,2,2,0,4,3.94375,-1.056199305,-3.521364426,1.083357474
dupe,4,2,3,0,4,5.4105,-1.056199305,-2.521364426,1.083357474
dyke,3.8,2,3,0,4,4.92525,-1.056199305,-2.521364426,1.083357474
emit,4.81,2,3,0,4,7.7825,-1.056199305,-2.521364426,1.083357474
epic,7.19,2,3,0,4,6.09475,-1.056199305,-2.521364426,1.083357474
file,5.44,2,3,0,4,6.48025,-1.056199305,-2.521364426,1.083357474
find,6.45,2,3,0,4,5.049,-1.056199305,-2.521364426,1.083357474
fine,6.5,2,3,0,4,7.16125,-1.056199305,-2.521364426,1.083357474
flow,5.68,2,2,0,4,4.03,-1.056199305,-3.521364426,1.083357474
flue,4.45,2,3,0,4,5.42825,-1.056199305,-2.521364426,1.083357474
flux,4.17,2,3,0,4,2.29025,-1.056199305,-2.521364426,1.083357474
fold,5.19,2,2,0,4,4.50325,-1.056199305,-3.521364426,1.083357474
fond,6.79,2,3,0,4,5.18425,-1.056199305,-2.521364426,1.083357474
font,5.09,2,3,0,4,6.385,-1.056199305,-2.521364426,1.083357474
food,7.52,2,2,0,4,5.37375,-1.056199305,-3.521364426,1.083357474
foot,4.68,2,2,0,4,6.5745,-1.056199305,-3.521364426,1.083357474
four,5.26,2,3,0,4,4.62,-1.056199305,-2.521364426,1.083357474
fund,6.55,2,2,0,4,3.997,-1.056199305,-3.521364426,1.083357474
glow,6.55,2,2,0,4,3.97675,-1.056199305,-3.521364426,1.083357474
glue,4.85,2,3,0,4,5.375,-1.056199305,-2.521364426,1.083357474
gold,7.28,2,2,0,4,4.45,-1.056199305,-3.521364426,1.083357474
golf,5.67,2,2,0,4,3.94375,-1.056199305,-3.521364426,1.083357474
good,7.89,2,2,0,4,5.3205,-1.056199305,-3.521364426,1.083357474
goof,5.35,2,2,0,4,4.81425,-1.056199305,-3.521364426,1.083357474
gout,3.67,2,3,0,4,5.334,-1.056199305,-2.521364426,1.083357474
quit,3.72,2,3,0,4,4.71875,-1.056199305,-2.521364426,1.083357474
quiz,4.53,2,3,0,4,2.47325,-1.056199305,-2.521364426,1.083357474
ring,7.09,2,3,0,4,5.42925,-1.056199305,-2.521364426,1.083357474
riot,3.15,2,3,0,4,7.379,-1.056199305,-2.521364426,1.083357474
ripe,5.57,2,3,0,4,6.896,-1.056199305,-2.521364426,1.083357474
role,5.1,2,2,0,4,7.55525,-1.056199305,-3.521364426,1.083357474
roof,4.48,2,2,0,4,5.80725,-1.056199305,-3.521364426,1.083357474
root,5.33,2,2,0,4,7.51425,-1.056199305,-3.521364426,1.083357474
